time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;attack method;attack arg;num attack clients;client number;contribution
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;random data generation;0.5;1;0;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;random data generation;0.5;1;1;0.008120078740157521
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;random data generation;0.5;1;2;0.023013565891472854
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;random data generation;0.5;1;3;-0.007994186046511698
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;random data generation;0.5;1;4;0.007509689922480689
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;random data generation;0.5;1;5;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;random data generation;0.5;1;6;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;random data generation;0.5;1;7;0.007509689922480689
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;random data generation;0.5;1;0;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;random data generation;0.5;1;1;0.011271577831617252
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;random data generation;0.5;1;2;0.03581233850129195
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;random data generation;0.5;1;3;-0.011437569213732068
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;random data generation;0.5;1;4;0.012187384643779997
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;random data generation;0.5;1;5;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;random data generation;0.5;1;6;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;random data generation;0.5;1;7;0.012187384643779997
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;random data generation;0.5;1;0;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;random data generation;0.5;1;1;0.01041666666666674
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;random data generation;0.5;1;2;0.03125
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;random data generation;0.5;1;3;-0.01041666666666663
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;random data generation;0.5;1;4;0.01041666666666674
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;random data generation;0.5;1;5;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;random data generation;0.5;1;6;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeaveOneOut;random data generation;0.5;1;7;0.01041666666666674
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;random data generation;0.5;1;0;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;random data generation;0.5;1;1;0.01041666666666674
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;random data generation;0.5;1;2;0.03125
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;random data generation;0.5;1;3;-0.01041666666666663
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;random data generation;0.5;1;4;0.01041666666666674
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;random data generation;0.5;1;5;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;random data generation;0.5;1;6;0.0
2024-03-30 02:04:13;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;LeaveOneOut;random data generation;0.5;1;7;0.01041666666666674
