time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;attack method;attack arg;num attack clients;client number;contribution
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;random data generation;0.1;1;1;0.1780780642517742
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;random data generation;0.1;1;2;0.36378607604674273
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;random data generation;0.1;1;3;0.3149566398429352
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;random data generation;0.1;1;4;0.008963585434173638
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;random data generation;0.1;1;5;0.001255482379853623
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;random data generation;0.1;1;6;-0.012868955273995786
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeastCore;random data generation;0.1;1;7;0.0911608920356155
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;random data generation;0.1;1;0;0.01041666666666674
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;random data generation;0.1;1;1;0.1645833333333333
2024-03-30 02:04:04;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;LeastCore;random data generation;0.1;1;2;0.3104166666666667
