time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;attack method;attack arg;num attack clients;client number;contribution
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;label flip;0.3;2;0;0.024126984126984108
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;label flip;0.3;2;1;0.015376984126984072
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;label flip;0.3;2;2;0.02288667404946476
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;label flip;0.3;2;3;0.038390550018456926
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;label flip;0.3;2;4;0.031746031746031744
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;label flip;0.3;2;5;0.024126984126984108
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;label flip;0.3;2;6;0.024126984126984108
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;LeaveOneOut;label flip;0.3;2;7;0.023497062867141594
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;label flip;0.3;2;0;0.034225409747797864
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;label flip;0.3;2;1;0.023786976911976954
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;label flip;0.3;2;2;0.03597436155575695
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;label flip;0.3;2;3;0.05831718587624102
2024-03-30 01:57:34;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;LeaveOneOut;label flip;0.3;2;4;0.046176046176046315
