time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;client number;contribution
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Random;4;0.25963801947151455
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Random;5;0.487558557743495
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Random;6;0.9329798450337784
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Random;7;0.6954529075323492
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;0;0.673076923076923
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;1;0.8595041322314049
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;2;0.8837209302325582
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;3;0.9682539682539683
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;4;0.5892857142857143
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;5;0.8823529411764706
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;6;0.8652482269503546
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;Individual;7;0.8188976377952756
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;0;0.6433566433566433
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;1;0.8100337562565475
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;2;0.8255602665051482
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;3;0.9538239538239539
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;4;0.5174825174825175
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;5;0.7983193277310925
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;6;0.7463496036712558
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;Individual;7;0.7325257419745609
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;0;0.6458333333333334
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;1;0.8229166666666666
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;2;0.84375
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;3;0.9583333333333334
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;4;0.5208333333333334
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;5;0.8333333333333334
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;6;0.8020833333333334
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_micro;Individual;7;0.7604166666666666
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;0;0.6458333333333334
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;1;0.8229166666666666
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;2;0.84375
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;3;0.9583333333333334
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;4;0.5208333333333334
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;5;0.8333333333333334
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;6;0.8020833333333334
2024-03-27 18:46:44;tictactoe;0.65;quantity skew;6694;8;TicTacToeMLP;0.008;80;16;16;accuracy;Individual;7;0.7604166666666666
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;MC-LeastCore;0;0.08388303983818801
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;MC-LeastCore;1;0.2089233025369659
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;MC-LeastCore;2;0.2273716803621274
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;MC-LeastCore;3;0.2033812765236627
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;MC-LeastCore;4;0.07522843716312899
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;MC-LeastCore;5;0.0931587650319814
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;MC-LeastCore;6;-0.012358133669609028
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1;MC-LeastCore;7;0.08916163221355455
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;MC-LeastCore;0;0.03022477627954423
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;MC-LeastCore;1;0.17941306621287056
2024-03-27 18:46:45;tictactoe;0.8;label skew;6694;8;TicTacToeMLP;0.008;80;16;16;f1_macro;MC-LeastCore;2;0.3630061412511927
