time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;attack_method;attack_arg;num_attack_clients;x;y;remove topic;num_removed_client
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.375;0.4636431634426117;best;6.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.5;-0.07141455262899399;best;7.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.625;-0.07480340451002121;best;1.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.75;-0.13235481083393097;best;4.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.875;-0.13376927375793457;best;0.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.0;1.0;worst;0.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.125;0.9925339221954346;worst;4.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.25;0.9925627112388611;worst;1.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.375;0.8069524168968201;worst;7.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.5;0.8040590286254883;worst;6.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.625;0.9014506340026855;worst;5.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.75;0.8218145370483398;worst;3.0
2024-03-30 03:06:56;label skew;bank;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.875;0.8652393817901611;worst;2.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.0;1.0;best;2.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.125;0.7980569005012512;best;3.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.25;0.09472215175628662;best;5.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.375;-0.08379781246185303;best;7.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.5;-0.14752346277236938;best;4.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.625;-0.148475781083107;best;6.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.75;-0.2497560828924179;best;1.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.875;-0.2256852239370346;best;0.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.0;1.0;worst;0.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.125;0.9977275133132935;worst;1.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.25;0.9947451949119568;worst;6.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.375;0.9887053966522217;worst;4.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.5;0.988745927810669;worst;7.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.625;0.99102383852005;worst;5.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.75;0.9699548482894897;worst;3.0
2024-03-30 03:06:58;label skew;adult;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.875;0.8793001770973206;worst;2.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.0;1.0;best;2.0
2024-03-30 03:06:59;label skew;dota2;6695;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;0.8;label flip;0.8;2;0.125;0.6968560218811035;best;3.0
