time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;attack method;attack arg;num attack clients;client number;contribution
2024-03-30 03:16:40;bank;0.8;label skew;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;label flip;0.3;1;6;0.10429035872220993
2024-03-30 03:16:40;bank;0.8;label skew;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;label flip;0.3;1;7;0.037961579859256744
2024-03-30 03:16:42;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;0;0.01569659262895584
2024-03-30 03:16:42;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;1;0.017820706591010094
2024-03-30 03:16:42;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;2;0.46884453296661377
2024-03-30 03:16:42;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;3;0.38631385564804077
2024-03-30 03:16:42;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;4;0.03109591081738472
2024-03-30 03:16:42;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;5;0.02973499894142151
2024-03-30 03:16:42;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;6;-0.007838115096092224
2024-03-30 03:16:42;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;7;0.058331556618213654
2024-03-30 03:16:44;bank;0.8;label skew;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;0;0.04412035644054413
2024-03-30 03:16:44;bank;0.8;label skew;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;1;0.06385178864002228
2024-03-30 03:16:44;bank;0.8;label skew;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;2;0.40499603748321533
2024-03-30 03:16:44;bank;0.8;label skew;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;3;0.17188169062137604
2024-03-30 03:16:44;bank;0.8;label skew;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;4;0.035339709371328354
2024-03-30 03:16:44;bank;0.8;label skew;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;5;0.1407817006111145
2024-03-30 03:16:44;bank;0.8;label skew;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;6;0.10129561275243759
2024-03-30 03:16:44;bank;0.8;label skew;6695;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;7;0.03773314505815506
2024-03-30 03:16:46;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;0;0.006287337746471167
2024-03-30 03:16:46;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;1;0.03153521195054054
2024-03-30 03:16:46;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;2;0.5806388258934021
2024-03-30 03:16:46;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;3;0.20236733555793762
2024-03-30 03:16:46;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;4;0.005874737165868282
2024-03-30 03:16:46;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;5;0.123324915766716
2024-03-30 03:16:46;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;6;0.04708661884069443
2024-03-30 03:16:46;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;7;0.0028850301168859005
2024-03-30 03:16:46;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;0;-0.031135857105255127
2024-03-30 03:16:46;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;1;0.01941465213894844
2024-03-30 03:16:46;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;2;0.48872891068458557
2024-03-30 03:16:46;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;3;0.4027651846408844
2024-03-30 03:16:46;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;4;0.031673453748226166
2024-03-30 03:16:46;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;5;0.0359465554356575
2024-03-30 03:16:46;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;6;-0.0034796572290360928
2024-03-30 03:16:46;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;random data generation;0.3;1;7;0.056086715310811996
2024-03-30 03:16:50;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;label flip;0.3;1;0;0.0003122072375845164
2024-03-30 03:16:50;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;label flip;0.3;1;1;0.03978075087070465
2024-03-30 03:16:50;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;label flip;0.3;1;2;0.5553627610206604
2024-03-30 03:16:50;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;label flip;0.3;1;3;0.23149946331977844
2024-03-30 03:16:50;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;label flip;0.3;1;4;0.0021963438484817743
2024-03-30 03:16:50;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;label flip;0.3;1;5;0.11715096235275269
2024-03-30 03:16:50;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;label flip;0.3;1;6;0.0483308881521225
2024-03-30 03:16:50;tictactoe;0.8;label skew;6695;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;label flip;0.3;1;7;0.005366615951061249
2024-03-30 03:17:10;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;random data generation;0.3;1;0;0.23177476227283478
2024-03-30 03:17:10;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;random data generation;0.3;1;1;0.28928619623184204
2024-03-30 03:17:10;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;random data generation;0.3;1;2;0.09973663091659546
2024-03-30 03:17:10;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;random data generation;0.3;1;3;0.04402943328022957
2024-03-30 03:17:10;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;random data generation;0.3;1;4;0.0260237455368042
2024-03-30 03:17:10;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;random data generation;0.3;1;5;0.08727896958589554
2024-03-30 03:17:10;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;random data generation;0.3;1;6;0.11659889668226242
2024-03-30 03:17:10;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;random data generation;0.3;1;7;0.1052713692188263
2024-03-30 03:17:21;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;label flip;0.3;1;0;0.11304343491792679
2024-03-30 03:17:21;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;label flip;0.3;1;1;0.3221777677536011
2024-03-30 03:17:21;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;label flip;0.3;1;2;0.15135955810546875
2024-03-30 03:17:21;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;label flip;0.3;1;3;0.027362335473299026
2024-03-30 03:17:21;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;label flip;0.3;1;4;0.03602287173271179
2024-03-30 03:17:21;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;label flip;0.3;1;5;0.07353433966636658
2024-03-30 03:17:21;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;label flip;0.3;1;6;0.11647011339664459
2024-03-30 03:17:21;dota2;0.8;label skew;6696;8;Dota2MLP;0.001;5;4;128;gradient_similarity;ShapleyValue;label flip;0.3;1;7;0.16002963483333588
2024-03-30 03:17:25;adult;0.8;label skew;6696;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;0;-0.014591414481401443
2024-03-30 03:17:25;adult;0.8;label skew;6696;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;1;0.30443549156188965
2024-03-30 03:17:25;adult;0.8;label skew;6696;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;2;0.19562679529190063
2024-03-30 03:17:25;adult;0.8;label skew;6696;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;3;0.03818758949637413
2024-03-30 03:17:25;adult;0.8;label skew;6696;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;4;0.05177738144993782
2024-03-30 03:17:25;adult;0.8;label skew;6696;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;5;0.06973855942487717
2024-03-30 03:17:25;adult;0.8;label skew;6696;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;6;0.09762430936098099
2024-03-30 03:17:25;adult;0.8;label skew;6696;8;AdultMLP;0.001;25;24;64;gradient_similarity;ShapleyValue;label flip;0.3;1;7;0.2572014331817627
2024-03-30 03:17:27;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;0;0.26865851879119873
2024-03-30 03:17:27;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;1;0.49574366211891174
2024-03-30 03:17:27;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;2;0.018717747181653976
2024-03-30 03:17:27;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;3;0.04105841740965843
2024-03-30 03:17:27;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;4;0.008916832506656647
2024-03-30 03:17:27;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;5;0.09362685680389404
2024-03-30 03:17:27;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;6;0.07026412338018417
2024-03-30 03:17:27;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.008;80;16;16;gradient_similarity;ShapleyValue;random data generation;0.3;1;7;0.0030138548463582993
2024-03-30 03:17:27;bank;0.8;label skew;6696;8;BankMLP;0.001;20;8;64;gradient_similarity;ShapleyValue;label flip;0.3;1;0;0.2765365242958069
