time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;attack_method;attack_arg;num_attack_clients;x;y;remove topic;num_removed_client
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;low quality data;0.8;2;0.375;0.9883706844336766;worst;6.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;low quality data;0.8;2;0.5;0.9765625;worst;5.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;low quality data;0.8;2;0.625;0.9651120533010297;worst;7.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;low quality data;0.8;2;0.75;0.9765625;worst;3.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;low quality data;0.8;2;0.875;0.9100702576112413;worst;2.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.0;0.9791666666666666;best;2.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.125;0.9791666666666666;best;3.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.25;0.8958333333333334;best;5.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.375;0.90625;best;7.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.5;0.8020833333333334;best;6.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.625;0.7291666666666665;best;1.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.75;0.38541666666666663;best;4.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.875;0.34375;best;0.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.0;0.9791666666666666;worst;0.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.125;0.9791666666666666;worst;4.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.25;0.9791666666666666;worst;1.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.375;0.9895833333333334;worst;6.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.5;0.9791666666666666;worst;7.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.625;0.9791666666666666;worst;5.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.75;0.9791666666666666;worst;3.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;low quality data;0.8;2;0.875;0.9166666666666666;worst;2.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.0;0.9791666666666666;best;2.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.125;0.9791666666666666;best;3.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.25;0.8958333333333334;best;5.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.375;0.90625;best;7.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.5;0.8020833333333334;best;6.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.625;0.7291666666666666;best;1.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.75;0.3854166666666667;best;4.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.875;0.34375;best;0.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.0;0.9791666666666666;worst;0.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.125;0.9791666666666666;worst;4.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.25;0.9791666666666666;worst;1.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.375;0.9895833333333334;worst;6.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.5;0.9791666666666666;worst;7.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.625;0.9791666666666666;worst;5.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.75;0.9791666666666666;worst;3.0
2023-06-27 18:23:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;low quality data;0.8;2;0.875;0.9166666666666666;worst;2.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.0;0.9767441860465117;best;3.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.125;0.9692307692307692;best;2.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.25;0.9384615384615386;best;1.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.375;0.9384615384615386;best;5.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.5;0.8852459016393444;best;6.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.625;0.6666666666666666;best;7.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.75;0.4146341463414634;best;0.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.875;0.11764705882352941;best;4.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.0;0.9767441860465117;worst;4.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.125;0.9843749999999999;worst;0.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.25;0.9843749999999999;worst;7.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.375;0.9843749999999999;worst;6.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.5;0.9921259842519685;worst;5.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.625;0.9763779527559054;worst;1.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.75;0.9843749999999999;worst;2.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;random data generation;0.8;2;0.875;0.9545454545454545;worst;3.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.0;0.9651120533010297;best;3.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.125;0.9523573200992556;best;2.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.25;0.9047146401985112;best;1.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.375;0.9047146401985112;best;7.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.5;0.8023674729799279;best;5.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.625;0.7624602332979852;best;6.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.75;0.4891352549889135;best;4.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.875;0.5012711396042886;best;0.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.0;0.9651120533010297;worst;0.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.125;0.9883706844336766;worst;4.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.25;0.976911976911977;worst;6.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.375;0.9883706844336766;worst;5.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.5;0.9765625;worst;7.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.625;0.9651120533010297;worst;1.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.75;0.9765625;worst;2.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;random data generation;0.8;2;0.875;0.9272727272727272;worst;3.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.0;0.96875;best;3.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.125;0.9583333333333334;best;2.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.25;0.9166666666666666;best;1.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.375;0.9166666666666666;best;5.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.5;0.8541666666666666;best;7.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.625;0.78125;best;6.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.75;0.5;best;4.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.875;0.5104166666666666;best;0.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.0;0.96875;worst;0.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.125;0.9895833333333334;worst;4.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.25;0.9791666666666666;worst;6.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.375;0.9895833333333334;worst;7.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.5;0.9895833333333334;worst;5.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.625;0.96875;worst;1.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.75;0.9791666666666666;worst;2.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_micro;ShapleyValue;0.8;random data generation;0.8;2;0.875;0.9375;worst;3.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.0;0.96875;best;3.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.125;0.9583333333333334;best;2.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.25;0.9166666666666666;best;1.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.375;0.9166666666666666;best;5.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.5;0.8541666666666666;best;7.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.625;0.78125;best;6.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.75;0.5;best;4.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.875;0.5104166666666666;best;0.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.0;0.96875;worst;0.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.125;0.9895833333333334;worst;4.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.25;0.9791666666666666;worst;6.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.375;0.9895833333333334;worst;7.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.5;0.9895833333333334;worst;5.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.625;0.96875;worst;1.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.75;0.9791666666666666;worst;2.0
2023-06-27 18:24:44;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;accuracy;ShapleyValue;0.8;random data generation;0.8;2;0.875;0.9375;worst;3.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.0;0.9606299212598425;best;3.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.125;0.857142857142857;best;2.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.25;0.7843137254901961;best;5.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.375;0.7049180327868851;best;6.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.5;0.52;best;7.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.625;0.44897959183673464;best;0.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.75;0.33333333333333326;best;4.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.875;0.3505154639175258;best;1.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.0;0.9606299212598425;worst;1.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.125;0.9921259842519685;worst;4.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.25;0.9919999999999999;worst;0.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.375;0.9921259842519685;worst;7.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.5;0.9843749999999999;worst;6.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.625;0.9843749999999999;worst;5.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.75;0.9843749999999999;worst;2.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1;ShapleyValue;0.8;label flip;0.8;2;0.875;0.9545454545454545;worst;3.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;label flip;0.8;2;0.0;0.9418534221683827;best;3.0
2023-06-27 18:25:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;f1_macro;ShapleyValue;0.8;label flip;0.8;2;0.125;0.7722960151802656;best;2.0
