time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;x;y;remove topic;num_removed_client
2023-06-15 21:23:39;quantity skew;bank;6697;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.75;279.0;best;0.0
2023-06-15 21:23:39;quantity skew;bank;6697;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.875;139.0;best;1.0
2023-06-15 21:23:39;quantity skew;bank;6697;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.0;40689.0;worst;1.0
2023-06-15 21:23:39;quantity skew;bank;6697;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.125;40550.0;worst;0.0
2023-06-15 21:23:39;quantity skew;bank;6697;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.25;40410.0;worst;2.0
2023-06-15 21:23:39;quantity skew;bank;6697;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.375;40162.0;worst;6.0
2023-06-15 21:23:39;quantity skew;bank;6697;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.5;39689.0;worst;7.0
2023-06-15 21:23:39;quantity skew;bank;6697;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.625;33432.0;worst;5.0
2023-06-15 21:23:39;quantity skew;bank;6697;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.75;24670.0;worst;3.0
2023-06-15 21:23:39;quantity skew;bank;6697;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0.35;0.875;13809.0;worst;4.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.0;27145.0;best;2.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.125;9981.0;best;5.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.25;3971.0;best;0.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.375;346.0;best;3.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.5;70.0;best;7.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.625;34.0;best;1.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.75;5.0;best;6.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.875;1.0;best;4.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.0;27145.0;worst;4.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.125;27144.0;worst;6.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.25;27140.0;worst;1.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.375;27111.0;worst;7.0
2023-06-15 21:23:40;quantity skew;adult;6698;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0.365;0.5;27075.0;worst;3.0
