time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;client number;contribution
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0;83.00000000000004
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;1;15.0
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;2;37.99999999999999
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;3;181.00000000000003
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;4;247.99999999999974
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;5;138.0
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;6;49.99999999999997
2023-07-06 00:45:38;tictactoe;0.8;label skew;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;7;108.99999999999986
2023-07-06 00:45:38;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;0;0.23509997129440308
2023-07-06 00:45:38;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;1;0.4907051622867584
2023-07-06 00:45:38;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;2;0.0236579030752182
2023-07-06 00:45:38;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;3;0.041455041617155075
2023-07-06 00:45:38;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;4;0.005613023415207863
2023-07-06 00:45:38;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;5;0.10356178879737854
2023-07-06 00:45:38;tictactoe;0.8;label skew;6696;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;6;0.0811128169298172
