time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;attack_method;attack_arg;num_attack_clients;x;y;remove topic;num_removed_client
2023-06-27 17:13:50;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;22.0;best;7.0
2023-06-27 17:13:50;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;3.0;best;4.0
2023-06-27 17:13:50;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;862.0;worst;4.0
2023-06-27 17:13:50;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;859.0;worst;7.0
2023-06-27 17:13:50;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;840.0;worst;0.0
2023-06-27 17:13:50;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;804.0;worst;1.0
2023-06-27 17:13:50;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;738.0;worst;6.0
2023-06-27 17:13:50;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;652.0;worst;5.0
2023-06-27 17:13:50;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;521.0;worst;3.0
2023-06-27 17:13:50;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;329.0;worst;2.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;862.0;best;1.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;590.0;best;0.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;411.0;best;5.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;304.0;best;6.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;220.0;best;7.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;138.0;best;2.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;65.0;best;3.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;8.0;best;4.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;862.0;worst;4.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;854.0;worst;3.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;797.0;worst;2.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;724.0;worst;7.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;642.0;worst;6.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;558.0;worst;5.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;451.0;worst;0.0
2023-06-27 17:13:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;272.0;worst;1.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;862.0;best;4.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;614.0;best;3.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;433.0;best;5.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;295.0;best;7.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;186.0;best;0.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;103.0;best;6.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;53.0;best;2.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;15.0;best;1.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;862.0;worst;1.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;847.0;worst;2.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;809.0;worst;6.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;759.0;worst;0.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;676.0;worst;7.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;567.0;worst;5.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;429.0;worst;3.0
2023-06-27 17:13:50;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;248.0;worst;4.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;862.0;best;2.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;581.0;best;5.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;425.0;best;7.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;275.0;best;0.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;160.0;best;6.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;95.0;best;3.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;36.0;best;1.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;4.0;best;4.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;862.0;worst;4.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;858.0;worst;1.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;826.0;worst;3.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;767.0;worst;6.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;702.0;worst;0.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;587.0;worst;7.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;437.0;worst;5.0
2023-06-27 17:13:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;281.0;worst;2.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;861.0;best;4.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;580.0;best;5.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;334.0;best;7.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;228.0;best;6.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;165.0;best;1.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;113.0;best;0.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;67.0;best;3.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;22.0;best;2.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;861.0;worst;2.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;839.0;worst;3.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;794.0;worst;0.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;748.0;worst;1.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;696.0;worst;6.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;633.0;worst;7.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;527.0;worst;5.0
2023-06-27 17:13:51;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;281.0;worst;4.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;862.0;best;1.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;525.0;best;6.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;413.0;best;7.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;315.0;best;0.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;237.0;best;4.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;162.0;best;5.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;94.0;best;2.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;30.0;best;3.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.0;862.0;worst;3.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.125;832.0;worst;2.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.25;768.0;worst;5.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.375;700.0;worst;4.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.5;625.0;worst;0.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.625;547.0;worst;7.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.75;449.0;worst;6.0
2023-06-27 17:13:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.8;3;0.875;337.0;worst;1.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.0;931.0;best;3.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.125;684.0;best;2.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.25;451.0;best;1.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.375;263.0;best;5.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.5;180.0;best;6.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.625;119.0;best;0.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.75;67.0;best;7.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.875;29.0;best;4.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.0;931.0;worst;4.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.125;902.0;worst;7.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.25;864.0;worst;0.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.375;812.0;worst;6.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.5;751.0;worst;5.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.625;668.0;worst;1.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.75;480.0;worst;2.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.875;247.0;worst;3.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.0;862.0;best;3.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.125;615.0;best;2.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.25;405.0;best;1.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.375;240.0;best;5.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.5;157.0;best;6.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.625;96.0;best;7.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.75;58.0;best;0.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.875;29.0;best;4.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.0;862.0;worst;0.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.125;833.0;worst;4.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.25;804.0;worst;7.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.375;766.0;worst;6.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.5;705.0;worst;5.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.625;622.0;worst;1.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.75;457.0;worst;2.0
2023-06-27 17:13:51;label skew;tictactoe;6694;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.8;3;0.875;247.0;worst;3.0
2023-06-27 17:13:51;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.0;949.0;best;2.0
2023-06-27 17:13:51;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.125;591.0;best;3.0
2023-06-27 17:13:51;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.25;399.0;best;5.0
2023-06-27 17:13:51;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.375;268.0;best;1.0
2023-06-27 17:13:51;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.5;173.0;best;6.0
2023-06-27 17:13:51;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.625;87.0;best;0.0
2023-06-27 17:13:51;label skew;tictactoe;6695;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;random data generation;0.8;3;0.75;22.0;best;7.0
